TIME,TIMECORR,CADENCENO,SAP_FLUX,SAP_FLUX_ERR,SAP_BKG,SAP_BKG_ERR,PDCSAP_FLUX,PDCSAP_FLUX_ERR,QUALITY,PSF_CENTR1,PSF_CENTR1_ERR,PSF_CENTR2,PSF_CENTR2_ERR,MOM_CENTR1,MOM_CENTR1_ERR,MOM_CENTR2,MOM_CENTR2_ERR,POS_CORR1,POS_CORR2
3285.798984402782,0.005522921,1482004,,,,,,,168,,,,,,,,,,
3285.8003732961583,0.0055229263,1482005,,,,,,,32,,,,,,,,,,
3285.8017621895347,0.0055229315,1482006,,,,,,,32,,,,,,,,,,
3285.803151082912,0.0055229366,1482007,,,,,,,32,,,,,,,,,,
3285.804539976289,0.0055229417,1482008,215522.94,50.875904,5368.974,10.439459,218223.62,54.26434,0,,,,,924.0441056648145,2.0824079E-4,728.2549734631976,2.2107881E-4,0.012211117,0.13902396
3285.8059288696654,0.005522947,1482009,215789.06,50.90259,5360.973,10.439422,218426.5,54.2928,0,,,,,924.0464517315484,2.0824559E-4,728.2523409525411,2.2078029E-4,0.014086774,0.13568923
3285.8073177630426,0.005522952,1482010,215609.3,50.886166,5377.7207,10.446367,218326.52,54.27528,0,,,,,924.0470134019768,2.08301E-4,728.2497784081122,2.2108966E-4,0.014828321,0.13304059
3285.80870665642,0.005522957,1482011,215537.31,50.87729,5363.2627,10.445374,218184.11,54.265812,0,,,,,924.045982305205,2.0820698E-4,728.248409336045,2.2123824E-4,0.014358058,0.13139926
3285.810095549796,0.005522962,1482012,215393.94,50.864887,5387.923,10.450861,218156.97,54.252583,0,,,,,924.0449406528295,2.0840972E-4,728.2612258085089,2.2141614E-4,0.01268338,0.14484328
3285.811484443639,0.005522968,1482013,215541.14,50.882584,5374.533,10.456028,218255.95,54.271465,0,,,,,924.0462438384219,2.083257E-4,728.2502753635691,2.2123267E-4,0.014669096,0.13336511
3285.8128733370163,0.005522973,1482014,215651.05,50.892807,5372.727,10.447758,218294.42,54.282368,0,,,,,924.0442331363239,2.0824508E-4,728.2501837377827,2.2094695E-4,0.01177266,0.13315396
3285.8142622303926,0.005522978,1482015,215536.67,50.878162,5369.721,10.448472,218211.16,54.266743,0,,,,,924.0448863190891,2.0830992E-4,728.2493201074773,2.2114367E-4,0.012327066,0.13220915
3285.8156511237694,0.005522983,1482016,215662.3,50.890827,5361.9395,10.446029,218363.61,54.28025,0,,,,,924.0429673696102,2.0833034E-4,728.2539958660351,2.2091508E-4,0.010474332,0.13756256
3285.8170400171466,0.0055229883,1482017,215614.67,50.884697,5365.7773,10.43733,218290.84,54.273716,0,,,,,924.0491628576826,2.0831518E-4,728.2469747505794,2.2108485E-4,0.018109784,0.13008094
3285.818428910524,0.0055229934,1482018,215498.22,50.86953,5353.5347,10.43233,218170.22,54.257538,0,,,,,924.0453909551795,2.0833E-4,728.2534253006726,2.2113413E-4,0.013718852,0.13692914
3285.8198178039,0.0055229985,1482019,215591.92,50.880123,5356.696,10.432357,218270.31,54.26884,0,,,,,924.0407942906683,2.0832993E-4,728.2495577485864,2.2118304E-4,0.008100436,0.1324482
3285.8212066972774,0.0055230036,1482020,215581.42,50.884304,5376.8867,10.448355,218370.1,54.2733,0,,,,,924.0464749304891,2.0846432E-4,728.2552447323766,2.2100241E-4,0.014233747,0.13894473
3285.8225955906546,0.0055230088,1482021,215547.47,50.87854,5357.4062,10.44016,218149.44,54.267147,0,,,,,924.0430798444719,2.0821439E-4,728.244789653424,2.2105295E-4,0.011426351,0.12757294
